50000 100000
508 13787 9
509 49717 17
509 47047 14
509 48009 17
509 42733 3
509 26575 16
509 6401 12
509 14520 18
510 9978 14
510 31655 5
510 36180 13
510 22180 10
510 39891 17
511 900 5
511 4181 1
511 39051 2
511 14727 2
511 5788 5
512 34664 6
512 32337 17
512 19733 2
513 18428 18
513 29899 5
513 25121 2
513 28430 9
513 24137 11
513 47268 15
514 15138 16
514 40519 16
515 25458 8
515 13587 6
515 32207 6
515 45766 4
515 17493 3
515 41236 13
516 21879 15
516 28533 18
516 4672 18
516 29517 10
516 18393 4
516 12889 12
516 5339 16
516 27265 20
517 22554 5
517 23519 16
517 35630 20
517 30968 7
517 32678 9
517 44417 10
517 8314 8
517 18568 5
518 21743 10
518 34245 8
518 39674 9
518 21186 12
518 3377 1
519 37531 1
519 33505 1
519 43292 19
519 4254 12
520 36752 13
520 3265 18
520 19733 19
520 32189 3
520 23023 7
520 8801 17
520 4477 1
521 11747 17
521 30159 1
521 48789 15
521 17303 18
521 3755 19
522 24177 5
522 16116 19
522 6790 12
522 47320 14
522 27509 16
522 5846 5
523 25085 2
523 48846 7
523 41472 14
523 12135 15
524 10577 17
524 15156 17
525 17431 15
525 48439 1
525 17990 4
526 48328 7
526 31576 11
526 5222 11
526 12977 2
526 34276 15
526 31292 5
526 49928 18
527 14284 10
527 47239 2
527 45608 9
528 45586 11
528 40153 6
528 43079 6
528 34021 13
529 24171 20
529 45102 19
529 21996 7
529 31762 7
530 37088 10
530 32880 3
530 16734 17
531 5888 19
531 13368 4
531 14608 20
531 28379 1
531 30618 20
531 31324 1
531 16188 6
532 40074 5
533 8501 12
534 26649 10
534 34036 9
534 23924 13
534 10913 14
534 46100 17
534 36204 13
535 35172 14
535 27607 19
536 48025 7
536 11520 5
537 15257 10
537 46532 17
537 1139 11
537 7888 12
538 47986 14
538 23463 9
538 4355 11
539 17915 14
539 36446 17
540 9843 19
540 43033 10
541 16301 5
541 29106 11
541 28626 19
541 42256 20
541 1350 7
541 44832 1
542 14024 14
542 7851 19
542 28758 2
542 15311 18
542 33331 6
542 39754 8
542 32157 10
543 47698 11
543 1770 7
543 47918 6
544 34856 4
544 46391 19
544 23438 3
545 45073 16
545 19842 9
545 24871 18
546 4364 17
546 32697 17
546 27991 6
546 29658 7
546 42602 20
546 39410 10
546 39248 16
547 1136 9
547 39716 6
547 31444 14
548 28440 16
548 16024 15
548 23746 4
548 2674 15
548 4156 14
548 30023 18
548 36705 13
549 34371 16
549 29023 8
549 32425 5
549 3527 1
550 19527 15
550 23866 16
550 6785 10
550 47905 5
550 26832 8
551 774 19
551 19310 13
551 8239 9
551 30573 5
551 16038 8
551 49392 15
551 18121 18
552 8176 10
552 19526 4
552 47019 14
552 9192 7
553 1328 1
553 45000 2
553 2950 12
553 11850 14
554 39396 14
555 39997 20
555 4453 7
555 23373 16
555 11742 19
555 3559 14
555 4364 11
556 9833 8
556 8804 18
556 37303 19
556 9872 6
557 39622 6
557 29421 10
557 30125 6
557 679 3
558 46245 9
558 41477 18
558 18264 12
558 27301 18
558 47309 11
558 19383 6
558 16080 3
558 42672 17
559 19626 14
559 1236 10
559 22530 14
559 47779 10
560 37255 9
560 34372 2
561 27606 14
562 46924 1
562 17696 5
562 49815 17
563 28055 5
564 29005 5
564 36423 8
564 36506 2
564 35502 8
564 19600 6
565 49478 10
565 2549 9
565 29345 7
565 27637 5
565 36438 2
566 18325 17
566 27171 9
566 10562 13
567 9263 9
567 8798 6
567 29406 10
568 3457 4
568 15883 11
568 18991 13
568 14876 11
568 24988 20
568 38306 9
569 41541 12
569 24767 6
570 28492 2
570 5785 15
570 18005 4
570 29350 7
570 6902 17
570 2508 2
570 25151 4
571 24981 5
571 49280 8
571 9343 2
571 36546 15
572 22095 13
572 48756 9
572 9013 9
573 16098 15
573 33352 2
573 35154 2
573 40175 16
573 18255 6
573 18464 8
573 42502 20
574 22563 4
574 7165 4
575 43394 20
575 8860 10
575 46305 19
575 29209 10
576 7518 20
576 7560 6
576 8001 13
577 7821 16
577 26154 8
577 43612 19
577 3799 16
578 20596 8
578 13055 2
578 12482 1
578 4141 6
579 29933 19
579 17993 18
579 3957 13
580 6641 19
580 33606 4
580 19879 20
580 19832 3
581 30568 14
581 15130 4
581 41372 5
581 43571 11
581 25886 8
581 17189 6
581 22784 18
582 4744 14
582 5967 11
582 1571 4
583 44708 6
583 35505 7
583 1731 17
583 36793 14
583 24767 19
584 27463 2
584 33189 3
584 49474 8
584 23889 20
584 14675 2
585 15931 3
585 1889 19
585 45542 18
585 41254 16
585 35612 7
586 16295 18
586 22162 16
587 8639 12
587 33693 5
588 29222 9
588 40602 8
588 46164 10
589 38096 20
589 1082 2
589 40326 18
589 42841 16
589 37390 17
590 22206 9
590 46146 12
591 41711 13
591 12312 4
591 34820 7
591 12006 11
591 36258 11
591 6115 17
591 36675 2
592 27219 4
592 18597 6
592 33218 18
592 36017 1
592 26536 10
592 24339 8
593 26501 5
593 16831 15
593 3097 1
593 17738 13
593 40532 9
593 23851 14
593 21656 19
594 20208 9
594 19631 8
594 46676 1
594 35809 8
594 18874 20
594 16695 3
595 39852 19
595 4817 14
595 28448 1
596 22299 7
597 10375 2
597 18313 6
597 27637 10
597 37848 15
597 28959 6
598 28209 4
598 23738 10
598 44885 12
598 34881 1
598 30936 4
599 14334 9
599 34832 1
599 43652 13
599 1544 12
599 40446 2
599 21511 1
599 12972 3
600 45533 15
600 21660 16
600 44807 10
600 5191 16
600 10649 7
601 7148 15
601 30952 7
601 41894 5
602 35277 15
602 7676 17
602 37547 5
603 24896 8
603 18827 5
603 12906 14
603 30116 20
604 2519 16
604 47216 20
605 34868 13
605 28101 7
605 27894 8
605 45999 1
605 38621 7
606 26175 13
606 8612 18
606 16300 7
606 16332 11
606 22430 4
606 26333 1
607 19555 12
607 8385 2
607 26898 12
607 34321 9
607 2384 18
607 8593 4
607 15399 1
607 2050 11
608 29167 10
608 10852 18
608 44367 5
608 48605 10
609 19733 14
609 34440 20
609 1769 16
609 1303 9
609 40327 4
609 43416 17
610 4754 3
610 8932 15
610 21352 17
610 31296 3
611 4530 2
611 14223 13
611 26375 20
611 41114 18
612 6383 18
612 21236 1
612 23832 15
613 14517 14
613 22492 3
613 1386 2
613 42104 7
615 43702 5
615 6969 19
615 25413 8
615 44377 12
615 49530 8
615 21266 10
616 28355 15
616 36223 5
616 41957 11
617 23898 9
617 1397 6
617 42483 16
617 12842 3
617 41715 9
617 8200 11
618 30822 14
618 45863 10
618 7468 14
618 8670 18
619 46061 4
619 5325 9
619 9340 15
620 3252 5
620 31673 9
620 23676 18
620 42892 16
621 18814 15
621 27307 15
622 45000 15
622 37911 10
623 6606 7
623 31248 15
623 49553 6
623 46904 7
624 21196 19
624 1081 7
625 28190 16
625 3997 6
625 1244 17
625 24951 16
625 33335 16
625 7964 20
626 6045 17
626 44004 18
626 23347 11
626 3236 15
627 44086 10
627 6956 2
627 20271 17
627 5290 13
628 31759 16
628 45446 4
628 2874 8
628 35071 15
628 14397 1
628 24269 19
629 38123 4
629 18725 1
629 35974 1
629 19274 10
629 14235 20
629 17144 12
630 30958 11
630 18389 20
630 29851 18
630 42444 11
631 8015 8
631 18693 4
631 26543 7
631 41923 3
631 2318 5
632 47389 13
632 31479 6
632 31156 19
632 44323 13
632 23137 17
632 35903 1
633 36759 13
633 3007 6
633 32781 10
633 34057 2
633 5200 1
633 41900 8
634 32754 20
634 6745 16
635 11763 2
635 48441 3
635 13718 6
635 24654 15
636 22400 19
636 36704 5
636 19885 15
636 22605 12
636 22608 9
636 28117 6
636 17809 18
637 35104 17
637 38928 9
637 38932 16
637 3155 5
637 11021 16
637 47908 14
637 4306 8
637 40263 4
637 9722 16
638 11574 8
638 19638 15
638 26049 2
638 28097 9
639 41843 12
639 12393 15
639 1581 18
639 35142 17
640 28414 8
640 7668 11
640 33394 10
640 49388 2
640 37808 12
640 11640 17
641 43013 15
641 20469 20
641 11906 1
642 34097 8
642 8054 12
642 15930 1
642 22185 9
642 11061 11
642 16270 2
642 48149 13
642 39617 12
643 20820 12
643 39675 3
643 10995 1
644 49227 15
644 21040 1
645 7302 19
645 1922 3
646 6419 2
646 44946 19
646 17552 8
646 14392 17
646 13499 11
647 39644 7
647 1937 6
648 23777 3
648 12395 10
648 24477 1
648 3447 15
648 6080 16
648 38327 14
648 21702 9
649 25853 20
649 49122 16
649 46899 15
649 16620 17
650 36759 19
650 20827 12
650 42017 7
651 9541 14
651 12432 2
652 15055 6
653 2043 12
653 49979 13
654 47086 15
654 46038 10
654 45395 18
655 32415 13
655 16535 12
656 39503 11
656 5423 20
656 21022 17
656 12876 12
656 7504 9
656 27780 2
657 9138 10
657 6652 20
658 38575 13
658 19921 2
658 49272 15
658 32706 4
658 34799 10
658 47911 4
658 48106 2
659 8032 6
659 27483 1
659 1876 7
659 20806 18
659 32309 15
660 12493 9
660 674 12
661 49755 20
662 40094 8
663 29632 2
664 19579 18
664 24777 11
664 6265 1
665 36424 7
665 16019 9
665 39893 14
665 9318 3
665 27356 3
665 16512 20
665 4247 13
665 3333 19
665 19322 12
666 22038 7
666 36891 19
667 24088 17
668 44114 12
668 4581 8
668 12432 9
669 19754 16
669 45188 2
669 46027 18
669 26038 19
669 17496 15
670 27255 6
670 43588 1
670 10000 2
670 22075 15
670 40635 15
671 19765 7
671 38647 1
671 28631 18
672 29476 7
672 13607 10
672 49819 1
672 37276 13
673 49450 18
673 40375 9
673 44977 11
674 44815 2
674 8919 5
674 10151 15
674 14179 3
675 25080 5
675 3469 18
675 33302 12
676 5618 6
676 10892 20
676 23198 14
676 35957 3
676 31915 9
676 39677 9
677 17942 2
677 43656 11
678 3350 18
678 15845 6
678 7382 2
678 36690 12
678 11022 15
678 15030 18
679 9172 16
679 38364 13
679 13551 20
680 19815 6
680 36713 19
680 42943 9
680 28004 6
681 9092 17
681 33887 17
682 23296 6
682 38008 2
682 21339 7
682 25805 10
682 44501 4
682 16843 5
682 20019 13
682 28346 19
683 39330 11
683 5231 2
683 26244 11
683 7419 18
684 11097 5
684 16115 11
685 9277 8
685 42222 14
685 26257 8
685 28907 2
685 1217 13
686 2237 16
686 17569 16
686 44024 20
686 42294 18
686 44021 8
686 27017 6
687 29336 4
687 27083 17
687 18756 16
687 24987 9
687 7904 20
687 44000 19
688 6382 13
688 39983 2
688 47176 16
688 8953 4
689 31100 13
689 9934 17
689 4967 8
689 35776 1
689 40644 5
690 7135 16
690 18277 15
690 23459 7
690 6992 18
690 48992 10
691 6943 9
691 19894 20
691 12493 5
691 43781 9
692 26411 17
692 37552 13
692 1901 8
692 5726 10
692 31187 19
692 24840 12
693 44092 7
693 3900 5
693 13190 9
693 13709 8
694 43429 2
694 2798 12
694 19146 17
695 40894 17
695 42819 15
695 21636 10
695 29690 20
695 7308 16
695 44670 9
695 32364 18
695 6939 8
696 12863 20
696 45835 13
696 37554 9
696 31363 9
697 30425 17
697 48658 6
697 8678 10
697 40483 17
698 25247 13
698 23549 15
698 28966 2
699 12834 15
699 48145 19
699 12112 14
699 13454 2
699 31733 5
699 1579 5
700 32299 5
700 25441 16
700 47405 1
700 23616 3
700 2221 20
700 7608 17
700 22258 9
700 19079 8
701 13219 5
701 23933 18
701 18396 17
702 48935 13
702 5840 16
702 15143 10
703 2475 18
703 29608 4
703 30879 2
704 31342 8
704 4668 13
704 12921 7
704 18694 10
705 41730 11
705 1273 13
705 28648 2
705 46343 6
705 39117 15
706 35063 8
706 44908 5
706 10846 7
706 30444 18
706 49369 18
706 23216 12
706 31492 4
706 20952 11
707 29635 13
707 22792 4
707 39790 18
707 47268 17
707 20444 6
708 27479 12
708 20348 2
708 15472 14
708 5616 11
708 3362 6
710 5033 12
710 28137 19
710 12985 18
710 33125 6
710 6771 18
710 19252 15
711 29680 19
712 10508 5
712 32702 9
712 25549 3
712 7987 5
713 8548 5
713 43867 15
714 46976 10
714 23805 13
714 18600 18
715 19541 8
715 10642 3
715 49404 8
715 23989 6
716 29085 17
716 17718 19
716 4413 10
717 11707 1
717 14179 7
717 44592 17
717 6460 3
717 32462 11
718 43049 12
718 33813 19
718 41693 11
718 15894 16
719 39132 6
719 43511 14
719 32398 11
719 12133 9
720 993 1
720 36307 11
721 43749 13
721 22177 1
721 10521 5
721 11927 4
721 39048 11
721 35623 11
722 38046 15
723 33982 17
723 18820 15
723 4502 10
724 10875 7
724 22802 14
724 43184 3
724 46293 13
724 5021 2
724 47419 10
725 16728 4
725 6957 8
725 3365 5
725 13642 12
725 4455 12
726 7208 11
726 8441 2
726 3253 4
727 19619 8
727 18969 18
727 2628 4
728 22627 14
728 36406 10
728 8900 6
728 36642 3
728 26951 2
728 10008 2
728 15160 2
728 38428 2
729 48173 15
729 49419 4
729 12690 17
729 35774 13
729 17403 13
729 49908 13
729 46922 19
730 36275 12
730 17504 9
730 9255 17
731 41209 10
731 39185 2
731 33619 6
731 15228 12
732 21025 4
732 46394 17
732 24103 7
732 7106 7
732 26172 18
732 24607 6
732 31298 7
733 25605 16
733 33743 4
733 1104 17
733 9419 7
733 17367 9
733 20708 18
733 19681 19
733 8767 17
734 44392 4
734 3278 14
734 7975 10
734 19250 17
734 9237 6
734 26989 8
734 29651 10
735 37154 6
736 30479 14
736 10978 4
736 26375 15
736 19282 13
737 27445 7
737 12061 18
737 1110 13
737 41819 17
738 902 4
738 4545 2
738 32842 5
738 26136 19
739 24567 1
739 19340 4
739 3366 12
739 35845 19
740 13915 7
740 37667 18
740 5882 14
740 20510 2
741 38524 14
741 41742 13
741 41331 13
741 46330 4
741 5977 5
742 35425 14
742 18564 20
742 2233 10
743 10736 9
743 19698 4
743 42938 8
743 22401 20
744 1485 4
744 19454 5
744 16610 14
744 9150 20
744 45586 1
745 44761 17
745 9136 3
746 17380 13
746 19880 9
747 27319 18
747 10350 4
747 3081 5
747 15373 10
748 25504 10
748 13709 19
748 18981 5
748 43911 20
749 17141 11
749 41542 3
749 12633 3
749 2078 11
749 25398 10
749 9271 9
750 38929 8
750 1961 20
751 35144 10
751 15057 9
751 1210 18
751 47617 15
751 14202 12
752 44583 7
752 21322 11
752 48024 1
753 24707 14
753 39443 18
753 39133 20
753 16522 14
754 37386 12
754 49285 19
754 4183 4
754 14016 13
754 39522 11
754 20666 4
755 2169 16
755 28682 12
755 24527 14
755 835 1
755 9857 9
755 4791 12
755 36154 11
756 41215 8
756 23806 20
757 33990 17
757 26472 14
757 7338 6
758 32034 3
758 32320 10
758 1077 7
758 44545 8
759 31859 10
759 2598 13
759 12390 4
759 42318 2
760 8800 15
760 7864 20
760 14519 8
761 10023 3
761 39756 18
762 28671 9
762 30658 4
763 42165 11
763 44455 9
764 46043 6
764 32903 20
764 28685 11
764 39796 4
765 25960 12
765 4899 1
765 20644 4
765 44636 20
766 38502 19
766 35294 20
766 4379 10
767 37492 17
767 33097 9
767 11969 14
768 28382 11
768 41788 6
769 17757 9
769 37140 5
769 10372 18
770 29181 3
770 36473 8
770 41585 9
770 42163 12
771 7971 7
771 26688 7
771 968 15
772 39537 6
772 11095 14
772 17166 6
772 20449 5
773 17136 20
773 43652 8
773 27682 16
773 25857 2
774 20026 9
774 11574 5
774 3733 3
774 14125 8
775 44452 20
775 20534 4
775 43669 15
776 1096 6
776 29887 7
776 5850 3
776 12137 19
776 25953 7
777 18926 20
777 9899 9
777 18185 12
778 44800 14
778 16205 6
778 41636 15
778 1473 6
779 42946 4
779 49086 9
779 35183 18
780 9897 4
781 9040 8
781 44152 8
781 21607 9
782 14453 8
782 23186 16
782 31459 2
782 49284 20
782 12625 17
783 4041 6
783 26951 13
783 5367 8
783 45642 20
783 15070 6
783 43848 10
783 46805 20
784 33216 12
784 42631 6
784 18109 14
785 25505 2
785 41222 3
785 7368 3
786 29224 9
786 9785 7
786 32558 3
786 2976 2
786 42066 5
786 48047 8
786 44279 1
787 41888 7
787 39140 2
787 40658 6
787 14991 20
788 4483 16
788 2246 7
788 40614 10
788 43616 19
788 35497 15
788 18478 19
788 35994 3
789 1627 9
789 2570 11
789 35752 11
789 44385 15
790 34621 12
790 38288 3
790 21198 16
790 5246 17
791 15383 16
791 12625 20
792 42784 11
792 18240 2
792 37332 3
792 3856 13
793 8712 2
793 30640 9
793 30978 3
793 31019 9
794 37905 10
794 42574 2
794 13013 3
794 20876 16
795 30901 7
795 8914 6
796 2754 13
796 29780 5
796 48745 4
797 33436 5
797 27103 2
797 31810 7
797 3412 20
797 21539 8
797 25648 11
797 37824 12
797 13665 7
798 18654 2
798 29859 17
798 43604 6
799 41853 1
799 47275 3
800 30057 17
800 17008 4
800 15357 7
800 20013 13
800 44164 6
800 13016 3
800 40990 2
801 26507 2
801 26492 15
801 29323 19
802 14276 20
802 23733 9
802 16460 17
802 30720 2
803 6723 18
803 25948 15
804 45042 1
805 2886 16
805 39005 19
805 20951 17
805 47889 20
805 28397 6
806 27938 5
806 43030 7
806 35317 16
806 40608 14
807 36902 18
807 27545 20
807 25113 2
807 45431 2
807 49845 9
807 43592 13
807 17623 6
808 19126 1
808 10579 8
808 8146 6
808 47894 14
808 40050 19
808 37969 13
809 19733 7
809 30734 7
810 45902 12
810 20593 4
810 14183 1
810 46875 1
810 39852 13
810 26318 9
811 26361 15
811 45876 18
811 19643 12
812 45102 12
812 20684 5
812 18445 2
812 37202 15
812 14804 16
812 7352 5
812 32092 19
813 19450 16
813 21405 4
813 33173 13
814 45426 17
814 7514 17
814 25320 14
815 35421 6
815 31568 2
815 12319 16
815 38168 12
815 13997 1
816 39652 13
816 43854 10
816 19638 9
816 13192 14
816 24833 20
817 37301 14
817 23612 13
817 16644 4
818 4763 10
818 43275 13
819 11439 15
819 36032 9
819 2907 1
819 29772 13
819 47575 2
820 26765 1
820 15710 18
821 13258 14
821 37909 5
822 15268 8
822 32185 17
822 41123 18
822 942 20
823 36546 18
823 37521 1
823 47709 16
823 19276 10
823 1633 14
823 11097 17
823 36836 4
823 35330 15
823 11648 20
824 34676 10
824 48924 4
824 17720 10
824 38646 19
824 1264 4
824 4231 20
824 44316 12
824 30674 5
825 16110 11
825 20521 15
825 45223 3
825 29109 11
825 24536 9
826 25007 10
826 42929 1
826 10072 2
826 26990 17
826 1638 5
827 30530 20
827 42493 3
827 6972 12
827 48864 12
827 10299 15
827 41437 7
828 17654 17
828 3297 11
829 27528 12
829 41261 12
829 27036 3
830 46392 16
830 31428 8
830 39710 15
831 14400 5
831 26701 18
831 33898 17
831 877 7
831 11953 5
831 23420 5
831 4487 16
832 21520 15
832 30045 5
832 29228 3
832 6734 15
832 28496 18
832 23760 19
833 24284 16
833 42344 13
833 42267 15
834 43649 15
834 3396 20
834 33886 14
834 1781 9
835 44016 10
835 10971 14
836 27681 11
836 29160 20
836 39564 9
836 26813 2
836 32077 17
836 34334 15
837 11750 2
837 43973 18
838 17180 2
838 42353 18
838 21682 3
839 41463 7
839 37433 7
839 22328 4
840 34618 15
840 16057 14
840 18089 6
841 32813 2
841 40605 2
841 33528 9
841 11717 16
842 48502 5
842 24366 2
842 1529 7
842 8913 19
842 10062 16
842 8617 20
843 13157 17
843 3123 18
843 9912 9
843 19054 19
843 40984 7
844 34138 15
844 867 20
845 9418 13
845 22119 19
845 28235 14
845 45238 16
846 1467 12
846 17661 13
847 5445 1
847 44536 3
847 30158 11
847 2857 8
848 5279 11
849 3525 4
849 32145 8
849 42139 12
849 24777 11
849 22680 10
850 42204 9
850 6784 16
850 28391 14
851 39765 18
851 44536 19
851 48058 1
851 7222 16
851 39978 6
851 48351 2
851 27916 13
852 41794 9
852 43775 13
852 44818 4
853 44699 7
853 10384 19
853 28271 3
853 39903 14
853 43730 12
853 48272 20
853 4396 11
854 4838 8
854 8361 2
855 37854 16
855 40195 20
855 45198 11
855 35379 8
855 41418 12
856 34996 5
856 49536 13
856 32257 14
856 45987 2
856 49346 19
856 5044 16
857 13679 8
857 33300 12
857 35777 2
857 42975 14
857 13670 19
857 6792 20
857 30840 8
857 26578 4
858 4919 8
858 22760 6
858 24398 5
859 16016 3
859 26072 8
859 12813 14
860 13924 9
860 35676 10
860 10588 1
860 13373 20
860 46624 20
860 1084 1
861 37215 9
861 24277 8
861 19032 19
861 23732 17
862 28993 5
862 41639 10
863 34513 15
863 35130 4
863 7086 4
863 47393 20
864 41524 5
864 14061 10
864 6231 18
864 10554 12
865 45563 20
865 2125 5
865 17409 7
865 42281 19
866 43505 10
867 45686 2
867 23556 6
867 17911 17
867 19705 5
868 27247 13
868 32298 20
868 27428 17
868 19188 9
869 37798 16
869 31905 6
869 13181 18
869 47770 3
869 22886 4
869 13531 14
869 8571 18
869 18237 4
869 34421 15
870 46099 18
870 16396 14
870 12781 11
870 3496 17
871 11254 15
871 46178 7
871 47387 15
871 42493 18
871 22803 4
872 19894 10
873 16591 17
873 45077 8
873 40713 6
873 24313 11
874 26454 13
874 47716 11
874 9338 15
874 3767 19
874 48050 14
875 44626 6
875 11645 17
875 18751 9
876 36334 12
876 17552 10
876 20705 9
877 13216 13
877 47258 11
877 20660 20
877 15459 12
877 25306 10
878 43275 15
878 3060 16
879 7475 12
879 39184 11
879 17369 1
879 47869 17
880 27565 13
881 48267 6
881 39681 14
881 12733 4
881 18397 10
881 24631 2
881 16463 10
882 22644 10
882 42075 18
883 2412 11
883 21823 1
883 12651 6
884 39297 3
884 24984 11
885 22124 9
885 23898 11
885 9008 2
885 26194 8
885 29795 2
886 23894 18
886 15041 19
886 4554 5
887 15697 7
887 12615 8
887 22176 4
888 7211 20
888 30064 16
888 43253 4
888 3212 1
888 16584 12
888 48214 3
888 28879 1
889 46508 18
889 9800 14
890 34068 1
890 39414 7
890 48933 8
890 42761 4
890 23340 11
891 9035 16
891 47127 9
892 10622 17
892 17904 6
892 2535 18
892 41988 1
893 2364 4
893 32668 1
893 26047 11
893 24968 11
893 33244 9
894 44855 9
894 15485 9
895 44758 16
895 22634 4
895 29340 15
896 36192 4
896 7510 9
896 44817 15
896 3670 9
897 14904 5
897 37034 13
897 40038 12
897 48735 13
898 16335 2
898 33861 18
899 10495 1
899 29477 2
899 31368 19
899 29162 3
899 10818 20
900 18853 8
900 37729 16
900 23110 6
900 25030 12
900 12033 14
901 45627 9
901 36097 18
902 27928 3
902 24836 8
903 17182 14
903 10479 20
903 18994 16
903 30552 14
903 44190 2
903 1066 6
904 1234 12
904 43954 10
904 3442 14
905 2230 1
905 44817 9
905 21832 3
905 20774 2
906 32318 4
906 18369 6
907 25706 15
907 36190 16
907 24629 15
907 25136 16
907 24823 6
907 31594 20
908 40333 13
908 48401 8
908 9513 15
908 32310 3
908 1939 13
909 8854 5
909 12380 19
909 15359 19
909 29835 13
910 40388 20
910 14011 15
910 35967 6
910 6557 10
911 36018 15
911 38665 7
911 28339 11
911 36072 4
911 7644 18
912 17331 10
912 16454 1
912 23698 15
912 30555 16
913 9926 5
913 26577 14
913 8872 16
913 3324 4
914 23967 3
914 32113 17
914 26385 9
914 27564 13
914 36336 2
914 12197 12
915 18973 16
915 7403 14
916 37888 7
916 31906 11
916 18980 16
916 16662 9
916 17570 20
916 26886 1
916 27869 3
916 34821 14
916 46241 6
916 46606 14
917 17827 17
917 40525 18
917 32086 17
917 45527 14
918 10582 12
918 43502 19
918 34482 13
918 2143 19
918 47609 4
919 28870 6
919 9244 7
920 48577 19
